reviewed_at_utc,replicate,model,stage,instance_id,chain_id,run_json,gold_file,evaluation_unit,format_failure_note,review1_pass,review2_pass,two_review_adoptable,gold_step_count,candidate_step_count,recall_hits,recall_total,recall,precision_hits,precision_total,precision,behavior_sequence_order_hits,behavior_sequence_order_total,behavior_sequence_order,reviewer_a_source,reviewer_b_source,review_summary,chain_type,framework_group,adjudication_pass,adjudication_rule
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage1,chain_21_e15_python_simplehttpserver_network_chain_stage1,chain_21_e15_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_21_e15_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; pid 1356 command and 10.193.66.115:49187 network event satisfy gold, while the earlier listen behavior is an extra observed server action. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered pid 1356 python -m SimpleHTTPServer, cmd parent evidence, prior listen, non-alert 10.193.66.115:49187, and multiple CBC alerts; only command and 49187 behavior hit.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage1,chain_22_e16_python_simplehttpserver_network_chain_stage1,chain_22_e16_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_22_e16_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; salvaged text supports python -m SimpleHTTPServer and the exact 10.193.66.115:58211 network connection with CBC NGAV telemetry. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Final chain asserts pid 1356 python -m SimpleHTTPServer and non-alert connection to 10.193.66.115:58211, plus CBC alert; both gold steps hit using the non-alert netconn row.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_14_e09_python_simplehttpserver_network_chain_stage2,chain_14_e09_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_14_e09_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,10,2,2,1.0,2,10,0.2,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; recovered chain shows cmd->python plus python -m SimpleHTTPServer and network listen 0.0.0.0:0 from CBC telemetry; unrelated start_dns alerts are not counted as hits. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Code sequence asserts SimpleHTTPServer command and non-alert listen/create evidence, with extra API/module-load steps; both gold SimpleHTTPServer and server behavior are supported.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_15_e10_python_simplehttpserver_network_chain_stage2,chain_15_e10_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_15_e10_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,10,2,2,1.0,2,10,0.2,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; it supports the 54869 SimpleHTTPServer command/network pair, but also asserts additional later 10.193.66.115 ports and a separate same-command python instance as observed behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered pid 5816 SimpleHTTPServer with 54869 plus additional ports, termination, later pid 1356 activity, and alert; only command and 54869 network behavior match this gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_16_e11_python_simplehttpserver_network_chain_stage2,chain_16_e11_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_16_e11_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; observed facts include pid 5816, command line python -m SimpleHTTPServer, parent cmd evidence, and 10.193.66.115:51647 ACTION_CONNECTION_ESTABLISHED. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Central observed event has c:\python27\python.exe, command_line python -m SimpleHTTPServer, parent cmd.exe, and non-alert netconn 10.193.66.115:51647; alert row is extra.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_17_e12_python_simplehttpserver_network_chain_stage2,chain_17_e12_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_17_e12_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; focused observations show python -m SimpleHTTPServer and 10.193.66.115:48503 ACTION_CONNECTION_ESTABLISHED with concrete parent/process telemetry. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Final sequence has the pid 5816 SimpleHTTPServer non-alert netconn to 10.193.66.115:48503 plus a CBC alert; command and endpoint behavior hit, alert is not supporting hit evidence.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_19_e13_python_simplehttpserver_network_chain_stage2,chain_19_e13_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_19_e13_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; pid 5816 command and 10.193.66.115:59277 connection hit gold, while termination and the later pid 1356 SimpleHTTPServer/listen sequence are extra observed behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Reports pid 5816 SimpleHTTPServer netconn to 59277 and later separate pid 1356 activity plus alert; the gold command and endpoint 59277 behavior hit, extras remain precision noise.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_21_e15_python_simplehttpserver_network_chain_stage2,chain_21_e15_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_21_e15_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; centered observations show python -m SimpleHTTPServer and 10.193.66.115:49187 network create/establish telemetry with parent cmd evidence. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Observed pid 1356 command_line python -m SimpleHTTPServer with CBC EDR/NGAV non-alert network events to 10.193.66.115:49187; alert is extra and not used as hit evidence.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage2,chain_22_e16_python_simplehttpserver_network_chain_stage2,chain_22_e16_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_22_e16_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the only centered SimpleHTTPServer/network behavior is pid 1356 connecting to 10.193.66.115:58211, matching both gold steps. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Integrated result has the 17:46:07 SimpleHTTPServer non-alert netconn to 10.193.66.115:58211 and a nearby alert; command and endpoint behavior hit, alert is extra.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_13_e09_dns_packet_capture_batch_chain_stage3,chain_13_e09_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_13_e09_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,5,8,3,5,0.6,3,8,0.375,3,5,0.6,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; salvaged text supports one start_dns_logs.bat chain with explorer->cmd, cmd /c, and tshark child evidence, but the additional SimpleHTTPServer chain and dumpcap/file activity are extra and / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered two asserted chains; DNS batch chain hits explorer->cmd, cmd /c start_dns_logs.bat, and cmd->tshark once, but duplicate gold steps are not double-counted and extra python/dumpcap behavior remains precision no",dns_packet_capture_batch_chain,collection_or_tool_invocation,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_14_e09_python_simplehttpserver_network_chain_stage3,chain_14_e09_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_14_e09_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,6,2,2,1.0,2,6,0.3333333333333333,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; final observations support python pid 5816 running SimpleHTTPServer and network listen/create telemetry, while nearby start_dns/tshark activity is explicitly not connected. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered explorer->cmd->python, python -m SimpleHTTPServer, API/script/module activity, and non-alert network listen; only the SimpleHTTPServer launch and server behavior match gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_15_e10_python_simplehttpserver_network_chain_stage3,chain_15_e10_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_15_e10_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; final recovered behavior is limited to python -m SimpleHTTPServer and connection create/establish to 10.193.66.115:54869, both with concrete non-alert telemetry. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Final result limits the chain to cmd parent evidence, python -m SimpleHTTPServer, and non-alert network create/established to 10.193.66.115:54869; both gold steps hit.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_16_e11_python_simplehttpserver_network_chain_stage3,chain_16_e11_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_16_e11_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,10,2,2,1.0,2,10,0.2,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the relevant 51647 command/network pair is supported, but the conclusion also includes other 10.193.66.115 ports and a later separate SimpleHTTPServer/listen instance. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Summary asserts the 14:38 SimpleHTTPServer/netconn 51647 plus extra same-pid ports, termination, and later pid 1356 script/module/listen activity; only the 51647 SimpleHTTPServer behavior matches gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_17_e12_python_simplehttpserver_network_chain_stage3,chain_17_e12_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_17_e12_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; recovered chain reaches cmd->python->10.193.66.115:48503 with command line and CBC NGAV network evidence, satisfying both gold steps. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Current chain is cmd.exe->python.exe->network connection 10.193.66.115:48503 with command_line python -m SimpleHTTPServer; both gold steps are supported by non-alert telemetry.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_18_e13_dns_packet_capture_batch_chain_stage3,chain_18_e13_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_18_e13_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,2,1,2,0.5,1,2,0.5,1,2,0.5,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the conclusion only keeps cmd.exe pid 4280 with explorer parent evidence and /c start_dns_logs.bat command; later tshark rows are treated as unconnected. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Only the explorer->cmd pid 4280 start_dns_logs.bat procend chain is asserted for the target range; tshark/batch continuation is explicitly not included, so only the first gold step hits.",dns_packet_capture_batch_chain,collection_or_tool_invocation,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_19_e13_python_simplehttpserver_network_chain_stage3,chain_19_e13_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_19_e13_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,10,2,2,1.0,2,10,0.2,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; recovered chain supports pid 5816 SimpleHTTPServer and 10.193.66.115:59277, but also includes a separate pid 1356 SimpleHTTPServer/listen branch. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Recovered a broader userinit/explorer/cmd/python chain including pid 5816 59277, termination, and later pid 1356 listen/module activity; only pid 5816 SimpleHTTPServer and 59277 network behavior match gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_21_e15_python_simplehttpserver_network_chain_stage3,chain_21_e15_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_21_e15_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,6,2,2,1.0,2,6,0.3333333333333333,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the 49187 SimpleHTTPServer command/network pair hits gold, but the conclusion also claims later connections to 58211 and 41345 for the same pid. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Summary tracks pid 1356 SimpleHTTPServer with 49187 plus later 58211/41345 connections and termination/cmd termination; only the 49187 SimpleHTTPServer behavior matches this gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
2026-06-14T01:29:03.477118+00:00,replicate_01,gpt-5.5,stage3,chain_22_e16_python_simplehttpserver_network_chain_stage3,chain_22_e16_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_22_e16_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,salvage_raw_text_behavior_plus_evidence_step,正式出力契約のJSON/code_stepsではないため、本文から読み取れる行動・証跡だけをCodexが手動採点した。,True,True,True,2,6,2,2,1.0,2,6,0.3333333333333333,2,2,1.0,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_a_batch_20260614T011936Z_25.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_salvage_20260614/reviewer_outputs/reviewer_b_batch_20260614T011936Z_25.jsonl,"A/B conflict resolved conservatively. format failure: output_text is a Responses API content-block Python-literal string, not formal JSON/code_steps; the 58211 command/network pair is supported, but the final observations also include other same-pid endpoints 49187 and 41345 as extra behavior. / format failure: output_text is raw Responses content, not formal JSON/code_steps. Interprets pid 1356 as a continuous SimpleHTTPServer instance with 58211 plus other ports and termination; only the SimpleHTTPServer command and 58211 network behavior match chain_22 gold.",python_simplehttpserver_network_chain,network_service_behavior,True,"conservative: max(candidate_step_count), min(hit counts)"
