"AlertTime","WazuhTimestamp","RuleId","Rule","Level","MITRE_ID","MITRE_Tactic","MITRE_Technique","EventID","Channel","Provider","Computer","Process","ParentProcess","CommandLine","ParentCommandLine","User","TargetFilename","TargetObject","Privilege"
"2024-09-16T07:32:07.429Z","2024-09-16T09:32:07.429+0200","19008","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Automatic Updates' is set to 'Enabled'.","3","","","",,,,,"",,,,,,,
"2024-09-16T07:32:07.446Z","2024-09-16T09:32:07.446+0200","19009","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Configure Automatic Updates: Scheduled install day' is set to '0 - Every day'.","3","","","",,,,,"",,,,,,,
"2024-09-16T07:32:07.494Z","2024-09-16T09:32:07.494+0200","19007","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Select when Preview Builds and Feature Updates are received' is set to 'Enabled: 180 or more days'.","7","","","",,,,,"",,,,,,,
"2024-09-16T07:32:07.509Z","2024-09-16T09:32:07.509+0200","19009","CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Select when Quality Updates are received' is set to 'Enabled: 0 days'.","3","","","",,,,,"",,,,,,,
"2024-09-16T07:33:52.582Z","2024-09-16T09:33:52.582+0200","60106","Windows logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\services.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T07:33:53.186Z","2024-09-16T09:33:53.186+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"NT AUTHORITY\\SYSTEM",,,
"2024-09-16T07:34:42.740Z","2024-09-16T09:34:42.740+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Users\\win10pro\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:42.745Z","2024-09-16T09:34:42.745+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Users\\win10pro\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:42.772Z","2024-09-16T09:34:42.772+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Users\\win10pro\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:42.852Z","2024-09-16T09:34:42.852+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Users\\win10pro\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:34:43.372Z","2024-09-16T09:34:43.372+0200","60775","WSearch was unavailable to handle a notification event.","5","","","","6000","Application","Microsoft-Windows-Winlogon","DESKTOP-A1U99I1","",,,,,,,
"2024-09-16T07:34:43.933Z","2024-09-16T09:34:43.933+0200","60775","SessionEnv was unavailable to handle a notification event.","5","","","","6000","Application","Microsoft-Windows-Winlogon","DESKTOP-A1U99I1","",,,,,,,
"2024-09-16T07:34:39.048Z","2024-09-16T09:34:39.048+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.121Z","2024-09-16T09:34:39.121+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.153Z","2024-09-16T09:34:39.153+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.186Z","2024-09-16T09:34:39.186+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.217Z","2024-09-16T09:34:39.217+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.243Z","2024-09-16T09:34:39.243+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.260Z","2024-09-16T09:34:39.260+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.276Z","2024-09-16T09:34:39.276+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.312Z","2024-09-16T09:34:39.312+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.336Z","2024-09-16T09:34:39.336+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.336Z","2024-09-16T09:34:39.336+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.506Z","2024-09-16T09:34:39.506+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.508Z","2024-09-16T09:34:39.508+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:39.574Z","2024-09-16T09:34:39.574+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:34:46.743Z","2024-09-16T09:34:46.743+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"NT AUTHORITY\\SYSTEM",,,
"2024-09-16T07:35:40.103Z","2024-09-16T09:35:40.103+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"NT AUTHORITY\\SYSTEM",,,
"2024-09-16T07:35:40.414Z","2024-09-16T09:35:40.414+0200","60646","License activation (slui.exe) failed.","5","","","","8198","Application","Microsoft-Windows-Security-SPP","DESKTOP-A1U99I1","",,,,,,,
"2024-09-16T07:35:46.626Z","2024-09-16T09:35:46.626+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:46.750Z","2024-09-16T09:35:46.750+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:46.764Z","2024-09-16T09:35:46.764+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:46.923Z","2024-09-16T09:35:46.923+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:46.939Z","2024-09-16T09:35:46.939+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:48.314Z","2024-09-16T09:35:48.314+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:48.784Z","2024-09-16T09:35:48.784+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:49.685Z","2024-09-16T09:35:49.685+0200","60106","Windows logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\services.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T07:35:50.783Z","2024-09-16T09:35:50.783+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:51.250Z","2024-09-16T09:35:51.250+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:51.345Z","2024-09-16T09:35:51.345+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:52.424Z","2024-09-16T09:35:52.424+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:36:03.843Z","2024-09-16T09:36:03.843+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:36:03.873Z","2024-09-16T09:36:03.873+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\mobsync.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:36:04.202Z","2024-09-16T09:36:04.202+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\wlrmdr.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:36:04.217Z","2024-09-16T09:36:04.217+0200","60106","Windows logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\services.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T07:36:04.504Z","2024-09-16T09:36:04.504+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:04.576Z","2024-09-16T09:36:04.576+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:04.603Z","2024-09-16T09:36:04.603+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:04.823Z","2024-09-16T09:36:04.823+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:04.972Z","2024-09-16T09:36:04.972+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:04.996Z","2024-09-16T09:36:04.996+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:05.015Z","2024-09-16T09:36:05.015+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:05.124Z","2024-09-16T09:36:05.124+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:05.125Z","2024-09-16T09:36:05.125+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:05.156Z","2024-09-16T09:36:05.156+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:05.291Z","2024-09-16T09:36:05.291+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:36:05.343Z","2024-09-16T09:36:05.343+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:36:05.398Z","2024-09-16T09:36:05.398+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:52.608Z","2024-09-16T09:35:52.608+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:53.330Z","2024-09-16T09:35:53.330+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:53.562Z","2024-09-16T09:35:53.562+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:54.815Z","2024-09-16T09:35:54.815+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:35:55.698Z","2024-09-16T09:35:55.698+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:55.816Z","2024-09-16T09:35:55.816+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:55.898Z","2024-09-16T09:35:55.898+0200","60106","Windows logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\services.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T07:35:30.676Z","2024-09-16T09:35:30.676+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:30.800Z","2024-09-16T09:35:30.800+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:31.057Z","2024-09-16T09:35:31.057+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\taskhostw.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:35:31.546Z","2024-09-16T09:35:31.546+0200","60118","Windows workstation logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T07:35:32.217Z","2024-09-16T09:35:32.217+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\lsass.exe",,,,"DESKTOP-A1U99I1$",,,"SeTcbPrivilege"
"2024-09-16T07:35:32.218Z","2024-09-16T09:35:32.218+0200","60137","Windows User Logoff.","3","","","","4634","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","",,,,,,,
"2024-09-16T07:35:45.296Z","2024-09-16T09:35:45.296+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
